patch-size,x-offset,y-offset,distance,tally,step_sum,avg,total_steps
1,82,82,115.97,0,0,0.0,636332
1,83,83,117.38,0,0,0.0,654091
1,84,84,118.79,0,0,0.0,634814
1,85,85,120.21,0,0,0.0,669762
1,86,86,121.62,0,0,0.0,635923
1,87,87,123.04,2,13495,6747.5,671473
1,88,88,124.45,0,0,0.0,676786
1,89,89,125.87,1,4198,4198.0,668347
1,90,90,127.28,0,0,0.0,656449
1,91,91,128.69,0,0,0.0,664130
1,92,92,130.11,0,0,0.0,661072
1,93,93,131.52,0,0,0.0,699896
1,94,94,132.94,0,0,0.0,629716
1,95,95,134.35,0,0,0.0,623964
1,96,96,135.76,0,0,0.0,685649
1,97,97,137.18,0,0,0.0,613916
1,98,98,138.59,0,0,0.0,659393
1,99,99,140.01,0,0,0.0,640609
2,3,3,2.83,66,26659,403.92424242424244,225122
2,4,4,4.24,58,49537,854.0862068965517,276345
2,5,5,5.66,59,94428,1600.4745762711864,329669
2,6,6,7.07,51,43787,858.5686274509804,366506
2,7,7,8.49,43,60646,1410.3720930232557,432970
2,8,8,9.9,51,68931,1351.5882352941176,370180
2,9,9,11.31,44,57684,1311.0,409479
2,10,10,12.73,41,54312,1324.6829268292684,428513
2,11,11,14.14,38,84643,2227.4473684210525,465188
2,12,12,15.56,33,92243,2795.242424242424,506468
2,13,13,16.97,32,48095,1502.96875,443165
2,14,14,18.38,33,70263,2129.181818181818,469978
2,15,15,19.8,29,53755,1853.6206896551723,450595
2,16,16,21.21,20,39441,1972.05,556614
2,17,17,22.63,25,58327,2333.08,506966
2,18,18,24.04,23,38987,1695.0869565217392,514433
2,19,19,25.46,22,74718,3396.2727272727275,548467
2,20,20,26.87,22,52029,2364.9545454545455,523184
2,21,21,28.28,23,64636,2810.2608695652175,535396
2,22,22,29.7,21,50140,2387.6190476190477,517043
2,23,23,31.11,21,53122,2529.6190476190477,546799
2,24,24,32.53,20,50393,2519.65,540007
2,25,25,33.94,12,38581,3215.0833333333335,577499
2,26,26,35.36,16,31184,1949.0,529851
2,27,27,36.77,24,85948,3581.1666666666665,584156
2,28,28,38.18,15,44193,2946.2,588812
2,29,29,39.6,13,43563,3351.0,616129
2,30,30,41.01,18,54431,3023.9444444444443,577623
2,31,31,42.43,19,39243,2065.4210526315787,542871
2,32,32,43.84,20,87609,4380.45,555670
2,33,33,45.25,21,79983,3808.714285714286,586287
2,34,34,46.67,16,43422,2713.875,547754
2,35,35,48.08,15,59375,3958.3333333333335,632348
2,36,36,49.5,10,38205,3820.5,603606
2,37,37,50.91,8,30119,3764.875,608717
2,38,38,52.33,14,68555,4896.785714285715,622733
2,39,39,53.74,14,51670,3690.714285714286,526189
2,40,40,55.15,11,43212,3928.3636363636365,614488
2,41,41,56.57,14,60339,4309.928571428572,574064
2,42,42,57.98,15,62761,4184.066666666667,623856
2,43,43,59.4,10,48499,4849.9,588903
2,44,44,60.81,9,37799,4199.888888888889,620723
2,45,45,62.23,8,39446,4930.75,654743
2,46,46,63.64,7,19519,2788.4285714285716,605723
2,47,47,65.05,4,23287,5821.75,586964
2,48,48,66.47,5,33413,6682.6,602966
2,49,49,67.88,11,47065,4278.636363636364,606486
2,50,50,69.3,14,65517,4679.785714285715,663508
2,51,51,70.71,5,28917,5783.4,606907
2,52,52,72.12,9,53600,5955.555555555556,646633
2,53,53,73.54,4,16839,4209.75,618523
2,54,54,74.95,2,14370,7185.0,590497
2,55,55,76.37,7,26775,3825.0,642858
2,56,56,77.78,9,50672,5630.222222222223,616149
2,57,57,79.2,6,20965,3494.1666666666665,612108
2,58,58,80.61,9,33060,3673.3333333333335,603424
2,59,59,82.02,6,32505,5417.5,583082
2,60,60,83.44,5,30001,6000.2,600298
2,61,61,84.85,2,13187,6593.5,648204
2,62,62,86.27,2,8133,4066.5,629434
2,63,63,87.68,6,23546,3924.3333333333335,643800
2,64,64,89.1,5,27881,5576.2,688767
2,65,65,90.51,4,11411,2852.75,569085
2,66,66,91.92,4,25778,6444.5,658376
2,67,67,93.34,5,34283,6856.6,658223
2,68,68,94.75,4,15774,3943.5,656709
2,69,69,96.17,1,2128,2128.0,651932
2,70,70,97.58,1,5065,5065.0,634981
2,71,71,98.99,5,28729,5745.8,655475
2,72,72,100.41,2,14925,7462.5,682797
2,73,73,101.82,2,4653,2326.5,647208
2,74,74,103.24,1,9547,9547.0,631384
2,75,75,104.65,3,16337,5445.666666666667,664769
2,76,76,106.07,0,0,0.0,672503
2,77,77,107.48,2,12212,6106.0,645003
2,78,78,108.89,3,14334,4778.0,654534
2,79,79,110.31,3,12508,4169.333333333333,619660
2,80,80,111.72,0,0,0.0,642335
2,81,81,113.14,0,0,0.0,674495
2,82,82,114.55,0,0,0.0,638468
2,83,83,115.97,0,0,0.0,644571
2,84,84,117.38,0,0,0.0,682922
2,85,85,118.79,0,0,0.0,661113
2,86,86,120.21,2,17692,8846.0,673129
2,87,87,121.62,0,0,0.0,658632
2,88,88,123.04,1,3321,3321.0,733004
2,89,89,124.45,0,0,0.0,671327
2,90,90,125.87,0,0,0.0,631800
2,91,91,127.28,0,0,0.0,626061
2,92,92,128.69,0,0,0.0,670516
2,93,93,130.11,0,0,0.0,654826
2,94,94,131.52,0,0,0.0,662460
2,95,95,132.94,0,0,0.0,690968
2,96,96,134.35,1,2287,2287.0,645732
2,97,97,135.76,0,0,0.0,667434
2,98,98,137.18,0,0,0.0,687169
2,99,99,138.59,0,0,0.0,666982
3,4,4,2.83,72,21606,300.0833333333333,164749
3,5,5,4.24,71,45366,638.9577464788732,235268
3,6,6,5.66,57,37422,656.5263157894736,277623
3,7,7,7.07,53,66814,1260.6415094339623,371959
3,8,8,8.49,57,88730,1556.6666666666667,354058
3,9,9,9.9,49,66735,1361.938775510204,338798
3,10,10,11.31,41,78153,1906.1707317073171,409832
3,11,11,12.73,36,58209,1616.9166666666667,427943
3,12,12,14.14,43,44908,1044.3720930232557,395177
3,13,13,15.56,46,91419,1987.3695652173913,422749
3,14,14,16.97,32,51175,1599.21875,426239
3,15,15,18.38,40,80738,2018.45,443195
3,16,16,19.8,48,102608,2137.6666666666665,404223
3,17,17,21.21,30,37228,1240.9333333333334,469331
3,18,18,22.63,32,71946,2248.3125,457891
3,19,19,24.04,35,62243,1778.3714285714286,402296
3,20,20,25.46,29,50300,1734.4827586206898,522496
3,21,21,26.87,15,34697,2313.133333333333,556672
3,22,22,28.28,30,54769,1825.6333333333334,479337
3,23,23,29.7,31,53636,1730.1935483870968,502870
3,24,24,31.11,32,94244,2945.125,507828
3,25,25,32.53,26,76155,2929.0384615384614,507910
3,26,26,33.94,25,72929,2917.16,540745
3,27,27,35.36,21,75322,3586.7619047619046,536514
3,28,28,36.77,21,62795,2990.2380952380954,557855
3,29,29,38.18,13,59644,4588.0,612803
3,30,30,39.6,15,60787,4052.4666666666667,529080
3,31,31,41.01,23,78402,3408.782608695652,549484
3,32,32,42.43,17,54812,3224.235294117647,566154
3,33,33,43.84,25,78529,3141.16,530137
3,34,34,45.25,15,56692,3779.4666666666667,569335
3,35,35,46.67,15,68771,4584.733333333334,632217
3,36,36,48.08,10,40218,4021.8,604665
3,37,37,49.5,21,90800,4323.809523809524,591840
3,38,38,50.91,11,49268,4478.909090909091,622835
3,39,39,52.33,8,30077,3759.625,565535
3,40,40,53.74,19,72099,3794.684210526316,607341
3,41,41,55.15,16,59932,3745.75,573810
3,42,42,56.57,12,66880,5573.333333333333,624137
3,43,43,57.98,17,63099,3711.705882352941,566148
3,44,44,59.4,7,22500,3214.285714285714,610879
3,45,45,60.81,9,32869,3652.1111111111113,636361
3,46,46,62.23,7,24063,3437.5714285714284,612565
3,47,47,63.64,9,32090,3565.5555555555557,634744
3,48,48,65.05,12,38251,3187.5833333333335,569493
3,49,49,66.47,8,36698,4587.25,603619
3,50,50,67.88,6,21523,3587.1666666666665,583228
3,51,51,69.3,6,27313,4552.166666666667,618159
3,52,52,70.71,10,56187,5618.7,653681
3,53,53,72.12,10,43266,4326.6,610309
3,54,54,73.54,7,33528,4789.714285714285,647710
3,55,55,74.95,6,32215,5369.166666666667,621471
3,56,56,76.37,5,19251,3850.2,678731
3,57,57,77.78,10,44814,4481.4,580403
3,58,58,79.2,5,20639,4127.8,606450
3,59,59,80.61,4,17143,4285.75,602744
3,60,60,82.02,5,22302,4460.4,634309
3,61,61,83.44,7,33291,4755.857142857143,660152
3,62,62,84.85,8,56207,7025.875,660065
3,63,63,86.27,2,6277,3138.5,662541
3,64,64,87.68,5,25992,5198.4,654098
3,65,65,89.1,7,33349,4764.142857142857,611029
3,66,66,90.51,4,20530,5132.5,677350
3,67,67,91.92,2,8823,4411.5,601728
3,68,68,93.34,5,22141,4428.2,662418
3,69,69,94.75,4,22931,5732.75,678100
3,70,70,96.17,3,19202,6400.666666666667,638966
3,71,71,97.58,3,16461,5487.0,617758
3,72,72,98.99,2,14875,7437.5,644213
3,73,73,100.41,2,6525,3262.5,635829
3,74,74,101.82,4,24834,6208.5,660614
3,75,75,103.24,4,19532,4883.0,614830
3,76,76,104.65,2,9298,4649.0,709987
3,77,77,106.07,0,0,0.0,639869
3,78,78,107.48,1,2942,2942.0,687284
3,79,79,108.89,1,4365,4365.0,695345
3,80,80,110.31,0,0,0.0,682926
3,81,81,111.72,0,0,0.0,646670
3,82,82,113.14,1,7080,7080.0,671496
3,83,83,114.55,1,6369,6369.0,654504
3,84,84,115.97,2,10718,5359.0,629010
3,85,85,117.38,3,14993,4997.666666666667,590473
3,86,86,118.79,0,0,0.0,636040
3,87,87,120.21,0,0,0.0,676399
3,88,88,121.62,1,3635,3635.0,630151
3,89,89,123.04,0,0,0.0,650387
3,90,90,124.45,1,4114,4114.0,654092
3,91,91,125.87,0,0,0.0,674181
3,92,92,127.28,0,0,0.0,653886
3,93,93,128.69,0,0,0.0,698283
3,94,94,130.11,1,9045,9045.0,660103
3,95,95,131.52,0,0,0.0,680950
3,96,96,132.94,0,0,0.0,658675
3,97,97,134.35,0,0,0.0,659647
3,98,98,135.76,0,0,0.0,691699
3,99,99,137.18,0,0,0.0,643217
4,5,5,2.83,77,29183,379.0,174579
4,6,6,4.24,68,38999,573.5147058823529,215134
4,7,7,5.66,71,44054,620.4788732394367,231723
4,8,8,7.07,58,62226,1072.8620689655172,304463
4,9,9,8.49,56,57040,1018.5714285714286,308982
4,10,10,9.9,59,55848,946.5762711864406,288703
4,11,11,11.31,51,52916,1037.5686274509803,329345
4,12,12,12.73,41,45315,1105.2439024390244,375557
4,13,13,14.14,41,59216,1444.2926829268292,381991
4,14,14,15.56,45,86540,1923.111111111111,408063
4,15,15,16.97,33,57918,1755.090909090909,472153
4,16,16,18.38,34,55313,1626.8529411764705,442418
4,17,17,19.8,32,77238,2413.6875,458358
4,18,18,21.21,42,78360,1865.7142857142858,409912
4,19,19,22.63,35,96010,2743.1428571428573,511979
4,20,20,24.04,41,93264,2274.731707317073,467304
4,21,21,25.46,37,83792,2264.6486486486488,502515
4,22,22,26.87,31,65688,2118.967741935484,447277
4,23,23,28.28,26,67726,2604.846153846154,537140
4,24,24,29.7,32,85431,2669.71875,517488
4,25,25,31.11,28,61136,2183.4285714285716,491237
4,26,26,32.53,23,63063,2741.8695652173915,548264
4,27,27,33.94,33,89404,2709.212121212121,497536
4,28,28,35.36,34,95370,2805.0,504243
4,29,29,36.77,29,87964,3033.2413793103447,510709
4,30,30,38.18,13,38359,2950.6923076923076,571840
4,31,31,39.6,23,66411,2887.4347826086955,542166
4,32,32,41.01,21,55544,2644.9523809523807,539869
4,33,33,42.43,18,53551,2975.0555555555557,587731
4,34,34,43.84,21,72414,3448.285714285714,531346
4,35,35,45.25,16,68279,4267.4375,563352
4,36,36,46.67,22,84974,3862.4545454545455,597403
4,37,37,48.08,24,77895,3245.625,558717
4,38,38,49.5,20,81274,4063.7,605951
4,39,39,50.91,17,86133,5066.64705882353,640490
4,40,40,52.33,18,69646,3869.222222222222,575005
4,41,41,53.74,15,48081,3205.4,569094
4,42,42,55.15,15,87160,5810.666666666667,618519
4,43,43,56.57,18,64874,3604.1111111111113,576809
4,44,44,57.98,12,52310,4359.166666666667,530988
4,45,45,59.4,15,71533,4768.866666666667,615141
4,46,46,60.81,10,46850,4685.0,611272
4,47,47,62.23,11,48148,4377.090909090909,632122
4,48,48,63.64,14,59681,4262.928571428572,638018
4,49,49,65.05,7,26346,3763.714285714286,592340
4,50,50,66.47,9,34569,3841.0,617941
4,51,51,67.88,13,66699,5130.692307692308,622718
4,52,52,69.3,10,35949,3594.9,598853
4,53,53,70.71,12,46374,3864.5,593582
4,54,54,72.12,4,6973,1743.25,636255
4,55,55,73.54,10,50534,5053.4,673081
4,56,56,74.95,11,40110,3646.3636363636365,684359
4,57,57,76.37,11,52697,4790.636363636364,570559
4,58,58,77.78,11,41517,3774.2727272727275,671005
4,59,59,79.2,1,4515,4515.0,674652
4,60,60,80.61,4,20216,5054.0,650960
4,61,61,82.02,3,8929,2976.3333333333335,623909
4,62,62,83.44,2,15235,7617.5,626981
4,63,63,84.85,10,49793,4979.3,598893
4,64,64,86.27,7,33642,4806.0,644876
4,65,65,87.68,5,18636,3727.2,662013
4,66,66,89.1,7,40329,5761.285714285715,614279
4,67,67,90.51,7,31577,4511.0,604618
4,68,68,91.92,3,18732,6244.0,681237
4,69,69,93.34,4,21933,5483.25,613725
4,70,70,94.75,10,44619,4461.9,614053
4,71,71,96.17,4,18311,4577.75,636338
4,72,72,97.58,2,12415,6207.5,650378
4,73,73,98.99,3,8044,2681.3333333333335,613988
4,74,74,100.41,5,38927,7785.4,618739
4,75,75,101.82,1,2788,2788.0,649192
4,76,76,103.24,3,20931,6977.0,726684
4,77,77,104.65,3,17531,5843.666666666667,690182
4,78,78,106.07,2,10657,5328.5,596316
4,79,79,107.48,4,20705,5176.25,690555
4,80,80,108.89,3,20005,6668.333333333333,641945
4,81,81,110.31,2,14364,7182.0,677505
4,82,82,111.72,2,8676,4338.0,635182
4,83,83,113.14,1,3739,3739.0,653756
4,84,84,114.55,0,0,0.0,612493
4,85,85,115.97,2,11273,5636.5,635135
4,86,86,117.38,4,18994,4748.5,652186
4,87,87,118.79,1,8221,8221.0,682037
4,88,88,120.21,0,0,0.0,647399
4,89,89,121.62,2,10709,5354.5,639002
4,90,90,123.04,2,13845,6922.5,669123
4,91,91,124.45,1,4637,4637.0,698482
4,92,92,125.87,0,0,0.0,647155
4,93,93,127.28,2,8388,4194.0,711819
4,94,94,128.69,0,0,0.0,645189
4,95,95,130.11,1,7752,7752.0,656972
4,96,96,131.52,0,0,0.0,657676
4,97,97,132.94,1,4703,4703.0,619196
4,98,98,134.35,1,5209,5209.0,611848
4,99,99,135.76,1,8887,8887.0,635486
5,6,6,2.83,77,52715,684.6103896103896,181947
5,7,7,4.24,73,42662,584.4109589041096,176258
5,8,8,5.66,78,78731,1009.3717948717949,212968
5,9,9,7.07,59,41987,711.6440677966102,276186
5,10,10,8.49,59,53953,914.457627118644,312338
5,11,11,9.9,59,78156,1324.677966101695,306126
5,12,12,11.31,53,90476,1707.0943396226414,391969
5,13,13,12.73,46,67535,1468.1521739130435,360811
5,14,14,14.14,48,68693,1431.1041666666667,389539
5,15,15,15.56,48,79393,1654.0208333333333,412436
5,16,16,16.97,47,80958,1722.5106382978724,403758
5,17,17,18.38,47,81605,1736.276595744681,347406
5,18,18,19.8,41,79601,1941.4878048780488,404434
5,19,19,21.21,40,75092,1877.3,419034
5,20,20,22.63,37,73876,1996.6486486486488,457214
5,21,21,24.04,38,86330,2271.842105263158,466957
5,22,22,25.46,32,101751,3179.71875,531848
5,23,23,26.87,31,77572,2502.3225806451615,483517
5,24,24,28.28,32,80419,2513.09375,532256
5,25,25,29.7,21,41753,1988.2380952380952,555143
5,26,26,31.11,28,93535,3340.535714285714,532490
5,27,27,32.53,35,76422,2183.4857142857145,478944
5,28,28,33.94,33,117717,3567.181818181818,559150
5,29,29,35.36,17,52454,3085.529411764706,571367
5,30,30,36.77,28,116753,4169.75,577428
5,31,31,38.18,26,83049,3194.1923076923076,542714
5,32,32,39.6,26,83107,3196.423076923077,574327
5,33,33,41.01,16,55829,3489.3125,573647
5,34,34,42.43,23,60914,2648.4347826086955,547781
5,35,35,43.84,15,52753,3516.866666666667,550296
5,36,36,45.25,22,70349,3197.681818181818,574822
5,37,37,46.67,23,72352,3145.7391304347825,548974
5,38,38,48.08,17,73823,4342.529411764706,604071
5,39,39,49.5,19,55251,2907.9473684210525,548545
5,40,40,50.91,18,89066,4948.111111111111,603265
5,41,41,52.33,12,43553,3629.4166666666665,632658
5,42,42,53.74,14,66376,4741.142857142857,614496
5,43,43,55.15,15,67462,4497.466666666666,534769
5,44,44,56.57,19,71482,3762.2105263157896,623447
5,45,45,57.98,11,47616,4328.727272727273,599692
5,46,46,59.4,13,53345,4103.461538461538,640260
5,47,47,60.81,14,45859,3275.6428571428573,608878
5,48,48,62.23,14,53654,3832.4285714285716,606313
5,49,49,63.64,9,42551,4727.888888888889,573003
5,50,50,65.05,8,40069,5008.625,627643
5,51,51,66.47,8,34166,4270.75,615654
5,52,52,67.88,10,44769,4476.9,676242
5,53,53,69.3,11,39095,3554.090909090909,611567
5,54,54,70.71,8,39383,4922.875,593486
5,55,55,72.12,10,50499,5049.9,619302
5,56,56,73.54,10,32062,3206.2,622516
5,57,57,74.95,13,61629,4740.692307692308,636460
5,58,58,76.37,11,57944,5267.636363636364,656139
5,59,59,77.78,6,37888,6314.666666666667,634491
5,60,60,79.2,6,34748,5791.333333333333,630517
5,61,61,80.61,8,39191,4898.875,625140
5,62,62,82.02,2,12367,6183.5,659686
5,63,63,83.44,3,13882,4627.333333333333,619411
5,64,64,84.85,8,39636,4954.5,639192
5,65,65,86.27,6,28476,4746.0,649237
5,66,66,87.68,7,40372,5767.428571428572,624245
5,67,67,89.1,6,43971,7328.5,673174
5,68,68,90.51,4,17923,4480.75,677858
5,69,69,91.92,3,14100,4700.0,665943
5,70,70,93.34,4,20391,5097.75,686166
5,71,71,94.75,5,18371,3674.2,652153
5,72,72,96.17,5,21890,4378.0,667675
5,73,73,97.58,7,45859,6551.285714285715,662890
5,74,74,98.99,4,16999,4249.75,602689
5,75,75,100.41,5,25188,5037.6,625855
5,76,76,101.82,1,3612,3612.0,687558
5,77,77,103.24,1,1290,1290.0,596165
5,78,78,104.65,1,9690,9690.0,609171
5,79,79,106.07,3,13309,4436.333333333333,643923
5,80,80,107.48,1,5631,5631.0,666470
5,81,81,108.89,2,14347,7173.5,650586
5,82,82,110.31,2,11509,5754.5,652749
5,83,83,111.72,1,6623,6623.0,646416
5,84,84,113.14,2,7916,3958.0,635537
5,85,85,114.55,1,3448,3448.0,673125
5,86,86,115.97,2,9649,4824.5,667440
5,87,87,117.38,2,10956,5478.0,646178
5,88,88,118.79,0,0,0.0,643918
5,89,89,120.21,1,1531,1531.0,628137
5,90,90,121.62,1,7364,7364.0,685494
5,91,91,123.04,0,0,0.0,634803
5,92,92,124.45,1,3464,3464.0,668780
5,93,93,125.87,0,0,0.0,640995
5,94,94,127.28,0,0,0.0,660534
5,95,95,128.69,1,4826,4826.0,646277
5,96,96,130.11,1,6542,6542.0,634953
5,97,97,131.52,1,4488,4488.0,712046
5,98,98,132.94,0,0,0.0,616858
5,99,99,134.35,0,0,0.0,668734
6,7,7,2.83,77,37457,486.45454545454544,176394
6,8,8,4.24,70,70662,1009.4571428571429,257931
6,9,9,5.66,68,44071,648.1029411764706,214776
6,10,10,7.07,64,50566,790.09375,236080
6,11,11,8.49,59,74096,1255.864406779661,292457
6,12,12,9.9,56,46175,824.5535714285714,290533
6,13,13,11.31,54,79407,1470.5,345713
6,14,14,12.73,50,50442,1008.84,357637
6,15,15,14.14,48,68114,1419.0416666666667,365368
6,16,16,15.56,47,82892,1763.659574468085,408541
6,17,17,16.97,51,82853,1624.5686274509803,360506
6,18,18,18.38,40,73689,1842.225,403085
6,19,19,19.8,39,64529,1654.5897435897436,419308
6,20,20,21.21,44,71882,1633.6818181818182,426834
6,21,21,22.63,47,87955,1871.3829787234042,382047
6,22,22,24.04,35,84761,2421.7428571428572,456489
6,23,23,25.46,33,71087,2154.151515151515,505886
6,24,24,26.87,38,85231,2242.9210526315787,440289
6,25,25,28.28,39,94010,2410.5128205128203,436092
6,26,26,29.7,31,79642,2569.0967741935483,522891
6,27,27,31.11,35,91995,2628.4285714285716,494663
6,28,28,32.53,32,118696,3709.25,531401
6,29,29,33.94,26,76706,2950.230769230769,547373
6,30,30,35.36,32,101670,3177.1875,507941
6,31,31,36.77,29,96841,3339.344827586207,487462
6,32,32,38.18,21,67087,3194.6190476190477,550172
6,33,33,39.6,23,67962,2954.8695652173915,553684
6,34,34,41.01,20,67979,3398.95,508173
6,35,35,42.43,16,43940,2746.25,593523
6,36,36,43.84,23,96227,4183.782608695652,525511
6,37,37,45.25,22,60118,2732.6363636363635,521614
6,38,38,46.67,18,53182,2954.5555555555557,568684
6,39,39,48.08,23,68715,2987.608695652174,510752
6,40,40,49.5,24,82576,3440.6666666666665,526154
6,41,41,50.91,14,62269,4447.785714285715,645985
6,42,42,52.33,21,102221,4867.666666666667,569453
6,43,43,53.74,17,94699,5570.529411764706,614171
6,44,44,55.15,19,78620,4137.894736842105,592932
6,45,45,56.57,20,73246,3662.3,558096
6,46,46,57.98,20,82409,4120.45,554330
6,47,47,59.4,17,60151,3538.294117647059,567201
6,48,48,60.81,15,52622,3508.133333333333,564884
6,49,49,62.23,16,59994,3749.625,610103
6,50,50,63.64,17,77416,4553.882352941177,629835
6,51,51,65.05,11,55137,5012.454545454545,661043
6,52,52,66.47,14,65467,4676.214285714285,645030
6,53,53,67.88,11,57117,5192.454545454545,593780
6,54,54,69.3,11,44010,4000.909090909091,632436
6,55,55,70.71,11,45240,4112.727272727273,592055
6,56,56,72.12,14,62745,4481.785714285715,574761
6,57,57,73.54,14,79489,5677.785714285715,654134
6,58,58,74.95,8,38034,4754.25,589830
6,59,59,76.37,7,33065,4723.571428571428,651966
6,60,60,77.78,6,34455,5742.5,667347
6,61,61,79.2,7,28948,4135.428571428572,652357
6,62,62,80.61,9,38905,4322.777777777777,654036
6,63,63,82.02,6,26729,4454.833333333333,639350
6,64,64,83.44,6,23385,3897.5,640544
6,65,65,84.85,6,33272,5545.333333333333,650152
6,66,66,86.27,7,24766,3538.0,665701
6,67,67,87.68,5,13670,2734.0,602071
6,68,68,89.1,5,19473,3894.6,587656
6,69,69,90.51,5,26472,5294.4,660089
6,70,70,91.92,4,21651,5412.75,629914
6,71,71,93.34,4,18863,4715.75,589148
6,72,72,94.75,4,19075,4768.75,637015
6,73,73,96.17,5,28866,5773.2,640965
6,74,74,97.58,1,2799,2799.0,673744
6,75,75,98.99,1,6392,6392.0,663999
6,76,76,100.41,5,16603,3320.6,644334
6,77,77,101.82,3,8504,2834.6666666666665,635304
6,78,78,103.24,2,9742,4871.0,641441
6,79,79,104.65,3,8059,2686.3333333333335,611606
6,80,80,106.07,4,21770,5442.5,643017
6,81,81,107.48,5,10169,2033.8,623118
6,82,82,108.89,5,31655,6331.0,676363
6,83,83,110.31,1,2746,2746.0,671009
6,84,84,111.72,3,13741,4580.333333333333,654231
6,85,85,113.14,0,0,0.0,653285
6,86,86,114.55,0,0,0.0,696192
6,87,87,115.97,0,0,0.0,653599
6,88,88,117.38,0,0,0.0,648361
6,89,89,118.79,4,21499,5374.75,648709
6,90,90,120.21,0,0,0.0,646852
6,91,91,121.62,3,10577,3525.6666666666665,665495
6,92,92,123.04,1,8921,8921.0,663174
6,93,93,124.45,1,6100,6100.0,640873
6,94,94,125.87,1,5807,5807.0,665639
6,95,95,127.28,1,7014,7014.0,623140
6,96,96,128.69,0,0,0.0,644184
6,97,97,130.11,0,0,0.0,700541
6,98,98,131.52,0,0,0.0,614261
