patch-size,x-offset,y-offset,distance,tally,step_sum,avg,total_steps
1,90,90,127.28,3,270,90.0,12170
1,91,91,128.69,6,546,91.0,12568
1,92,92,130.11,3,276,92.0,13036
1,93,93,131.52,2,186,93.0,13504
1,94,94,132.94,4,376,94.0,13725
1,95,95,134.35,2,190,95.0,14005
1,96,96,135.76,6,576,96.0,12290
1,97,97,137.18,3,291,97.0,13216
1,98,98,138.59,1,98,98.0,12920
1,99,99,140.01,0,0,0.0,13122
2,3,3,2.83,15,31,2.066666666666667,11461
2,4,4,4.24,17,314,18.470588235294116,10651
2,5,5,5.66,15,60,4.0,11374
2,6,6,7.07,9,45,5.0,11658
2,7,7,8.49,16,338,21.125,10760
2,8,8,9.9,10,187,18.7,10520
2,9,9,11.31,16,128,8.0,10468
2,10,10,12.73,7,63,9.0,12613
2,11,11,14.14,13,130,10.0,10672
2,12,12,15.56,9,99,11.0,11337
2,13,13,16.97,14,248,17.714285714285715,12156
2,14,14,18.38,13,169,13.0,11148
2,15,15,19.8,16,224,14.0,11232
2,16,16,21.21,14,237,16.928571428571427,10864
2,17,17,22.63,5,80,16.0,12377
2,18,18,24.04,9,196,21.77777777777778,12887
2,19,19,25.46,16,446,27.875,10340
2,20,20,26.87,14,356,25.428571428571427,12295
2,21,21,28.28,9,211,23.444444444444443,11431
2,22,22,29.7,7,147,21.0,11678
2,23,23,31.11,9,198,22.0,11569
2,24,24,32.53,8,184,23.0,12036
2,25,25,33.94,11,396,36.0,11540
2,26,26,35.36,9,225,25.0,12087
2,27,27,36.77,10,260,26.0,11011
2,28,28,38.18,7,189,27.0,12469
2,29,29,39.6,7,225,32.142857142857146,13033
2,30,30,41.01,8,408,51.0,12841
2,31,31,42.43,6,285,47.5,11579
2,32,32,43.84,2,62,31.0,13569
2,33,33,45.25,6,192,32.0,12290
2,34,34,46.67,5,165,33.0,13046
2,35,35,48.08,10,474,47.4,12064
2,36,36,49.5,8,281,35.125,12195
2,37,37,50.91,5,180,36.0,12186
2,38,38,52.33,10,370,37.0,12095
2,39,39,53.74,5,190,38.0,13037
2,40,40,55.15,4,156,39.0,11546
2,41,41,56.57,10,425,42.5,11733
2,42,42,57.98,11,481,43.72727272727273,12052
2,43,43,59.4,8,336,42.0,12174
2,44,44,60.81,11,473,43.0,12406
2,45,45,62.23,11,484,44.0,12309
2,46,46,63.64,9,483,53.666666666666664,12742
2,47,47,65.05,5,230,46.0,12815
2,48,48,66.47,12,572,47.666666666666664,11880
2,49,49,67.88,5,240,48.0,13147
2,50,50,69.3,4,196,49.0,12292
2,51,51,70.71,5,250,50.0,13964
2,52,52,72.12,9,485,53.888888888888886,11962
2,53,53,73.54,8,524,65.5,12205
2,54,54,74.95,6,362,60.333333333333336,11910
2,55,55,76.37,10,540,54.0,13065
2,56,56,77.78,9,495,55.0,12840
2,57,57,79.2,9,702,78.0,12099
2,58,58,80.61,6,396,66.0,12618
2,59,59,82.02,5,290,58.0,13067
2,60,60,83.44,2,118,59.0,13664
2,61,61,84.85,7,420,60.0,12213
2,62,62,86.27,11,672,61.09090909090909,12240
2,63,63,87.68,7,434,62.0,11484
2,64,64,89.1,5,315,63.0,12763
2,65,65,90.51,5,320,64.0,12897
2,66,66,91.92,7,455,65.0,13161
2,67,67,93.34,2,132,66.0,12969
2,68,68,94.75,11,737,67.0,12464
2,69,69,96.17,4,272,68.0,12574
2,70,70,97.58,5,345,69.0,12981
2,71,71,98.99,8,635,79.375,11872
2,72,72,100.41,2,142,71.0,13784
2,73,73,101.82,4,288,72.0,13082
2,74,74,103.24,7,526,75.14285714285714,12648
2,75,75,104.65,2,287,143.5,12440
2,76,76,106.07,6,530,88.33333333333333,13566
2,77,77,107.48,5,380,76.0,12462
2,78,78,108.89,3,361,120.33333333333333,12842
2,79,79,110.31,2,156,78.0,12717
2,80,80,111.72,2,256,128.0,12910
2,81,81,113.14,0,0,0.0,12286
2,82,82,114.55,1,81,81.0,13544
2,83,83,115.97,8,919,114.875,12498
2,84,84,117.38,3,249,83.0,12939
2,85,85,118.79,4,336,84.0,12760
2,86,86,120.21,1,85,85.0,12871
2,87,87,121.62,5,436,87.2,12221
2,88,88,123.04,3,261,87.0,12940
2,89,89,124.45,4,353,88.25,12954
2,90,90,125.87,5,446,89.2,12876
2,91,91,127.28,7,651,93.0,12371
2,92,92,128.69,7,637,91.0,11860
2,93,93,130.11,5,460,92.0,14157
2,94,94,131.52,4,372,93.0,12241
2,95,95,132.94,0,0,0.0,13423
2,96,96,134.35,4,380,95.0,13288
2,97,97,135.76,6,576,96.0,13033
2,98,98,137.18,2,194,97.0,12340
2,99,99,138.59,2,379,189.5,13412
3,4,4,2.83,13,26,2.0,11067
3,5,5,4.24,19,418,22.0,10894
3,6,6,5.66,12,216,18.0,12313
3,7,7,7.07,8,117,14.625,11765
3,8,8,8.49,16,96,6.0,11122
3,9,9,9.9,10,126,12.6,11568
3,10,10,11.31,9,72,8.0,11519
3,11,11,12.73,15,137,9.133333333333333,10724
3,12,12,14.14,12,122,10.166666666666666,11652
3,13,13,15.56,10,110,11.0,12587
3,14,14,16.97,13,159,12.23076923076923,11613
3,15,15,18.38,13,169,13.0,12353
3,16,16,19.8,13,442,34.0,10811
3,17,17,21.21,9,135,15.0,12791
3,18,18,22.63,13,208,16.0,11107
3,19,19,24.04,15,263,17.533333333333335,10778
3,20,20,25.46,9,215,23.88888888888889,12327
3,21,21,26.87,8,174,21.75,12135
3,22,22,28.28,11,284,25.818181818181817,12342
3,23,23,29.7,6,126,21.0,12201
3,24,24,31.11,7,155,22.142857142857142,12398
3,25,25,32.53,11,463,42.09090909090909,12668
3,26,26,33.94,10,292,29.2,11841
3,27,27,35.36,14,444,31.714285714285715,10932
3,28,28,36.77,10,387,38.7,12579
3,29,29,38.18,8,278,34.75,11475
3,30,30,39.6,4,112,28.0,11905
3,31,31,41.01,8,265,33.125,11748
3,32,32,42.43,7,450,64.28571428571429,11200
3,33,33,43.84,12,372,31.0,11420
3,34,34,45.25,5,160,32.0,13831
3,35,35,46.67,6,218,36.333333333333336,12220
3,36,36,48.08,6,205,34.166666666666664,11970
3,37,37,49.5,7,245,35.0,12834
3,38,38,50.91,6,218,36.333333333333336,12495
3,39,39,52.33,9,333,37.0,11684
3,40,40,53.74,10,461,46.1,11470
3,41,41,55.15,6,236,39.333333333333336,11512
3,42,42,56.57,5,200,40.0,12871
3,43,43,57.98,10,604,60.4,11649
3,44,44,59.4,3,128,42.666666666666664,13455
3,45,45,60.81,9,387,43.0,11315
3,46,46,62.23,8,436,54.5,12260
3,47,47,63.64,8,360,45.0,11015
3,48,48,65.05,2,92,46.0,13009
3,49,49,66.47,8,376,47.0,12125
3,50,50,67.88,6,288,48.0,12495
3,51,51,69.3,3,147,49.0,12548
3,52,52,70.71,6,331,55.166666666666664,11895
3,53,53,72.12,6,306,51.0,12685
3,54,54,73.54,7,365,52.142857142857146,12544
3,55,55,74.95,5,265,53.0,13432
3,56,56,76.37,2,108,54.0,12277
3,57,57,77.78,8,440,55.0,11346
3,58,58,79.2,11,616,56.0,11425
3,59,59,80.61,5,285,57.0,13550
3,60,60,82.02,6,348,58.0,11827
3,61,61,83.44,8,472,59.0,12529
3,62,62,84.85,7,771,110.14285714285714,12300
3,63,63,86.27,4,244,61.0,13022
3,64,64,87.68,2,130,65.0,13978
3,65,65,89.1,4,271,67.75,11722
3,66,66,90.51,5,385,77.0,12463
3,67,67,91.92,7,528,75.42857142857143,12527
3,68,68,93.34,3,198,66.0,11656
3,69,69,94.75,4,268,67.0,12753
3,70,70,96.17,1,68,68.0,12825
3,71,71,97.58,4,276,69.0,13095
3,72,72,98.99,4,345,86.25,12260
3,73,73,100.41,3,256,85.33333333333333,12159
3,74,74,101.82,2,145,72.5,12981
3,75,75,103.24,1,73,73.0,12905
3,76,76,104.65,5,370,74.0,11540
3,77,77,106.07,5,381,76.2,12963
3,78,78,107.48,2,152,76.0,12950
3,79,79,108.89,4,308,77.0,12929
3,80,80,110.31,5,390,78.0,12112
3,81,81,111.72,1,79,79.0,12361
3,82,82,113.14,3,240,80.0,12217
3,83,83,114.55,3,245,81.66666666666667,12907
3,84,84,115.97,4,328,82.0,12167
3,85,85,117.38,3,284,94.66666666666667,13548
3,86,86,118.79,7,590,84.28571428571429,12174
3,87,87,120.21,4,340,85.0,12492
3,88,88,121.62,4,459,114.75,13173
3,89,89,123.04,7,609,87.0,12108
3,90,90,124.45,2,383,191.5,14693
3,91,91,125.87,5,467,93.4,13188
3,92,92,127.28,3,270,90.0,13561
3,93,93,128.69,1,91,91.0,12978
3,94,94,130.11,3,276,92.0,12947
3,95,95,131.52,4,374,93.5,12966
3,96,96,132.94,3,282,94.0,13252
3,97,97,134.35,4,380,95.0,12042
3,98,98,135.76,3,288,96.0,12314
3,99,99,137.18,4,472,118.0,12056
4,5,5,2.83,16,57,3.5625,10982
4,6,6,4.24,16,496,31.0,11292
4,7,7,5.66,17,234,13.764705882352942,10583
4,8,8,7.07,10,146,14.6,11668
4,9,9,8.49,13,103,7.923076923076923,10774
4,10,10,9.9,16,119,7.4375,11101
4,11,11,11.31,14,173,12.357142857142858,11021
4,12,12,12.73,15,540,36.0,11403
4,13,13,14.14,13,136,10.461538461538462,11523
4,14,14,15.56,10,135,13.5,11212
4,15,15,16.97,10,220,22.0,12337
4,16,16,18.38,12,410,34.166666666666664,11476
4,17,17,19.8,11,222,20.181818181818183,13056
4,18,18,21.21,13,339,26.076923076923077,11037
4,19,19,22.63,10,163,16.3,10625
4,20,20,24.04,8,136,17.0,12256
4,21,21,25.46,13,522,40.15384615384615,11818
4,22,22,26.87,12,312,26.0,11531
4,23,23,28.28,13,380,29.23076923076923,11405
4,24,24,29.7,11,291,26.454545454545453,11531
4,25,25,31.11,11,242,22.0,12394
4,26,26,32.53,11,353,32.09090909090909,11155
4,27,27,33.94,6,148,24.666666666666668,12956
4,28,28,35.36,17,536,31.529411764705884,10727
4,29,29,36.77,13,341,26.23076923076923,11342
4,30,30,38.18,7,358,51.142857142857146,12018
4,31,31,39.6,8,566,70.75,12365
4,32,32,41.01,9,290,32.22222222222222,11510
4,33,33,42.43,10,357,35.7,12034
4,34,34,43.84,6,395,65.83333333333333,13165
4,35,35,45.25,10,464,46.4,11498
4,36,36,46.67,14,555,39.642857142857146,11552
4,37,37,48.08,7,244,34.857142857142854,11727
4,38,38,49.5,6,252,42.0,12011
4,39,39,50.91,11,568,51.63636363636363,13136
4,40,40,52.33,7,282,40.285714285714285,13355
4,41,41,53.74,12,630,52.5,11375
4,42,42,55.15,9,473,52.55555555555556,12118
4,43,43,56.57,8,320,40.0,12868
4,44,44,57.98,8,573,71.625,13349
4,45,45,59.4,12,600,50.0,13220
4,46,46,60.81,7,313,44.714285714285715,11676
4,47,47,62.23,8,482,60.25,13025
4,48,48,63.64,7,449,64.14285714285714,11932
4,49,49,65.05,2,92,46.0,12305
4,50,50,66.47,15,968,64.53333333333333,11817
4,51,51,67.88,10,518,51.8,12030
4,52,52,69.3,6,369,61.5,11073
4,53,53,70.71,10,500,50.0,12895
4,54,54,72.12,5,287,57.4,12760
4,55,55,73.54,7,377,53.857142857142854,12023
4,56,56,74.95,6,318,53.0,12482
4,57,57,76.37,9,486,54.0,13264
4,58,58,77.78,10,728,72.8,12303
4,59,59,79.2,4,224,56.0,12602
4,60,60,80.61,5,505,101.0,12533
4,61,61,82.02,10,737,73.7,13418
4,62,62,83.44,10,634,63.4,12801
4,63,63,84.85,8,480,60.0,12036
4,64,64,86.27,1,61,61.0,12505
4,65,65,87.68,4,248,62.0,12408
4,66,66,89.1,5,315,63.0,12413
4,67,67,90.51,4,258,64.5,12250
4,68,68,91.92,3,195,65.0,11827
4,69,69,93.34,5,333,66.6,12312
4,70,70,94.75,8,538,67.25,11987
4,71,71,96.17,2,234,117.0,13605
4,72,72,97.58,6,491,81.83333333333333,11624
4,73,73,98.99,6,420,70.0,12615
4,74,74,100.41,2,142,71.0,12660
4,75,75,101.82,5,363,72.6,12933
4,76,76,103.24,6,616,102.66666666666667,12261
4,77,77,104.65,2,149,74.5,12577
4,78,78,106.07,5,557,111.4,12704
4,79,79,107.48,6,459,76.5,12746
4,80,80,108.89,3,231,77.0,12593
4,81,81,110.31,1,78,78.0,13339
4,82,82,111.72,7,625,89.28571428571429,12161
4,83,83,113.14,2,170,85.0,12881
4,84,84,114.55,6,491,81.83333333333333,12415
4,85,85,115.97,1,82,82.0,12830
4,86,86,117.38,4,332,83.0,13829
4,87,87,118.79,6,506,84.33333333333333,12363
4,88,88,120.21,2,170,85.0,11592
4,89,89,121.62,3,258,86.0,12035
4,90,90,123.04,3,266,88.66666666666667,12587
4,91,91,124.45,1,88,88.0,13215
4,92,92,125.87,6,849,141.5,13543
4,93,93,127.28,3,270,90.0,13496
4,94,94,128.69,0,0,0.0,12395
4,95,95,130.11,5,711,142.2,14249
4,96,96,131.52,7,651,93.0,12579
4,97,97,132.94,2,188,94.0,12161
4,98,98,134.35,6,570,95.0,12493
4,99,99,135.76,5,480,96.0,13186
5,6,6,2.83,12,25,2.0833333333333335,11175
5,7,7,4.24,16,159,9.9375,10131
5,8,8,5.66,16,375,23.4375,11494
5,9,9,7.07,17,85,5.0,10727
5,10,10,8.49,15,172,11.466666666666667,9767
5,11,11,9.9,11,277,25.181818181818183,12296
5,12,12,11.31,17,308,18.11764705882353,11242
5,13,13,12.73,12,117,9.75,10643
5,14,14,14.14,8,174,21.75,11600
5,15,15,15.56,8,107,13.375,12209
5,16,16,16.97,20,322,16.1,11462
5,17,17,18.38,13,169,13.0,11909
5,18,18,19.8,6,546,91.0,12971
5,19,19,21.21,11,180,16.363636363636363,11801
5,20,20,22.63,12,242,20.166666666666668,11204
5,21,21,24.04,16,272,17.0,10590
5,22,22,25.46,8,148,18.5,12235
5,23,23,26.87,13,260,20.0,11502
5,24,24,28.28,6,169,28.166666666666668,11724
5,25,25,29.7,8,214,26.75,11183
5,26,26,31.11,11,876,79.63636363636364,12619
5,27,27,32.53,9,211,23.444444444444443,11449
5,28,28,33.94,10,240,24.0,13748
5,29,29,35.36,9,256,28.444444444444443,12178
5,30,30,36.77,10,384,38.4,11320
5,31,31,38.18,10,285,28.5,10897
5,32,32,39.6,7,224,32.0,12337
5,33,33,41.01,5,145,29.0,13014
5,34,34,42.43,9,274,30.444444444444443,12046
5,35,35,43.84,6,388,64.66666666666667,12150
5,36,36,45.25,13,551,42.38461538461539,11835
5,37,37,46.67,6,240,40.0,11581
5,38,38,48.08,5,204,40.8,13429
5,39,39,49.5,8,304,38.0,12474
5,40,40,50.91,9,498,55.333333333333336,12269
5,41,41,52.33,7,261,37.285714285714285,11905
5,42,42,53.74,6,228,38.0,12734
5,43,43,55.15,3,119,39.666666666666664,12957
5,44,44,56.57,11,526,47.81818181818182,13071
5,45,45,57.98,9,401,44.55555555555556,11750
5,46,46,59.4,12,737,61.416666666666664,11851
5,47,47,60.81,10,826,82.6,12963
5,48,48,62.23,9,585,65.0,13200
5,49,49,63.64,10,471,47.1,11586
5,50,50,65.05,5,230,46.0,12877
5,51,51,66.47,8,432,54.0,12355
5,52,52,67.88,6,288,48.0,11824
5,53,53,69.3,11,681,61.90909090909091,11607
5,54,54,70.71,4,296,74.0,12815
5,55,55,72.12,7,411,58.714285714285715,11622
5,56,56,73.54,6,324,54.0,12655
5,57,57,74.95,9,647,71.88888888888889,13422
5,58,58,76.37,1,54,54.0,12609
5,59,59,77.78,8,506,63.25,12688
5,60,60,79.2,3,172,57.333333333333336,12487
5,61,61,80.61,4,362,90.5,13220
5,62,62,82.02,4,252,63.0,12413
5,63,63,83.44,10,635,63.5,12614
5,64,64,84.85,5,348,69.6,12064
5,65,65,86.27,7,427,61.0,11598
5,66,66,87.68,3,249,83.0,12188
5,67,67,89.1,6,464,77.33333333333333,13789
5,68,68,90.51,0,0,0.0,12720
5,69,69,91.92,8,616,77.0,12431
5,70,70,93.34,4,350,87.5,12341
5,71,71,94.75,4,272,68.0,12016
5,72,72,96.17,5,408,81.6,12238
5,73,73,97.58,7,577,82.42857142857143,12040
5,74,74,98.99,4,280,70.0,13247
5,75,75,100.41,6,426,71.0,12289
5,76,76,101.82,5,494,98.8,13141
5,77,77,103.24,4,470,117.5,12566
5,78,78,104.65,2,245,122.5,13368
5,79,79,106.07,4,307,76.75,12149
5,80,80,107.48,7,532,76.0,12831
5,81,81,108.89,3,231,77.0,12388
5,82,82,110.31,5,569,113.8,12562
5,83,83,111.72,10,790,79.0,12250
5,84,84,113.14,3,240,80.0,12739
5,85,85,114.55,4,324,81.0,12307
5,86,86,115.97,5,481,96.2,13056
5,87,87,117.38,3,249,83.0,13729
5,88,88,118.79,5,420,84.0,13817
5,89,89,120.21,2,177,88.5,13315
5,90,90,121.62,1,86,86.0,13383
5,91,91,123.04,3,261,87.0,13119
5,92,92,124.45,5,440,88.0,12588
5,93,93,125.87,2,364,182.0,13190
5,94,94,127.28,4,436,109.0,12403
5,95,95,128.69,5,478,95.6,12176
5,96,96,130.11,5,460,92.0,12816
5,97,97,131.52,3,307,102.33333333333333,12774
5,98,98,132.94,2,188,94.0,13673
5,99,99,134.35,5,475,95.0,12390
6,7,7,2.83,6,100,16.666666666666668,12126
6,8,8,4.24,16,59,3.6875,11830
6,9,9,5.66,13,171,13.153846153846153,11118
6,10,10,7.07,20,333,16.65,10836
6,11,11,8.49,20,120,6.0,10655
6,12,12,9.9,15,730,48.666666666666664,11395
6,13,13,11.31,13,215,16.53846153846154,11506
6,14,14,12.73,17,193,11.352941176470589,10482
6,15,15,14.14,11,141,12.818181818181818,10964
6,16,16,15.56,12,333,27.75,12029
6,17,17,16.97,10,146,14.6,10790
6,18,18,18.38,6,111,18.5,12313
6,19,19,19.8,13,394,30.307692307692307,12019
6,20,20,21.21,15,251,16.733333333333334,10647
6,21,21,22.63,7,199,28.428571428571427,12129
6,22,22,24.04,12,204,17.0,11057
6,23,23,25.46,9,221,24.555555555555557,11805
6,24,24,26.87,12,387,32.25,11703
6,25,25,28.28,13,295,22.692307692307693,12519
6,26,26,29.7,7,170,24.285714285714285,13235
6,27,27,31.11,9,201,22.333333333333332,11529
6,28,28,32.53,10,232,23.2,11254
6,29,29,33.94,12,402,33.5,11919
6,30,30,35.36,13,325,25.0,11749
6,31,31,36.77,5,130,26.0,12844
6,32,32,38.18,14,425,30.357142857142858,12213
6,33,33,39.6,10,280,28.0,11406
6,34,34,41.01,9,264,29.333333333333332,11380
6,35,35,42.43,11,639,58.09090909090909,12270
6,36,36,43.84,2,62,31.0,12596
6,37,37,45.25,13,416,32.0,11691
6,38,38,46.67,9,298,33.111111111111114,11436
6,39,39,48.08,11,465,42.27272727272727,12809
6,40,40,49.5,6,319,53.166666666666664,12230
6,41,41,50.91,12,538,44.833333333333336,11699
6,42,42,52.33,8,392,49.0,12113
6,43,43,53.74,9,358,39.77777777777778,12818
6,44,44,55.15,11,523,47.54545454545455,11842
6,45,45,56.57,11,529,48.09090909090909,11762
6,46,46,57.98,9,460,51.111111111111114,11478
6,47,47,59.4,10,565,56.5,11106
6,48,48,60.81,5,367,73.4,13345
6,49,49,62.23,14,714,51.0,12265
6,50,50,63.64,9,481,53.44444444444444,12212
6,51,51,65.05,6,487,81.16666666666667,12169
6,52,52,66.47,10,474,47.4,11744
6,53,53,67.88,5,240,48.0,12877
6,54,54,69.3,8,546,68.25,13398
6,55,55,70.71,5,303,60.6,12867
6,56,56,72.12,11,776,70.54545454545455,11925
6,57,57,73.54,4,258,64.5,12613
6,58,58,74.95,7,532,76.0,13146
6,59,59,76.37,10,540,54.0,12212
6,60,60,77.78,5,294,58.8,13403
6,61,61,79.2,7,490,70.0,11846
6,62,62,80.61,5,467,93.4,12070
6,63,63,82.02,10,582,58.2,12098
6,64,64,83.44,4,236,59.0,11973
6,65,65,84.85,1,60,60.0,13426
6,66,66,86.27,5,305,61.0,13646
6,67,67,87.68,6,372,62.0,12741
6,68,68,89.1,7,441,63.0,12110
6,69,69,90.51,5,501,100.2,12636
6,70,70,91.92,6,390,65.0,12471
6,71,71,93.34,4,331,82.75,13179
6,72,72,94.75,8,540,67.5,12665
6,73,73,96.17,3,338,112.66666666666667,12242
6,74,74,97.58,8,581,72.625,12105
6,75,75,98.99,5,390,78.0,12648
6,76,76,100.41,5,489,97.8,13013
6,77,77,101.82,5,360,72.0,11959
6,78,78,103.24,2,188,94.0,13387
6,79,79,104.65,3,222,74.0,12270
6,80,80,106.07,5,409,81.8,13669
6,81,81,107.48,7,903,129.0,12942
6,82,82,108.89,6,467,77.83333333333333,13098
6,83,83,110.31,3,322,107.33333333333333,12321
6,84,84,111.72,4,413,103.25,13750
6,85,85,113.14,3,240,80.0,13306
6,86,86,114.55,5,463,92.6,12635
6,87,87,115.97,3,246,82.0,13754
6,88,88,117.38,2,426,213.0,12533
6,89,89,118.79,1,84,84.0,12866
6,90,90,120.21,5,425,85.0,13042
6,91,91,121.62,2,172,86.0,12639
6,92,92,123.04,4,348,87.0,13274
6,93,93,124.45,3,264,88.0,13321
6,94,94,125.87,2,178,89.0,12515
6,95,95,127.28,4,360,90.0,12910
6,96,96,128.69,4,393,98.25,12054
6,97,97,130.11,2,185,92.5,13269
6,98,98,131.52,2,186,93.0,11820
6,99,99,132.94,5,513,102.6,12684
7,8,8,2.83,14,33,2.357142857142857,10413
7,9,9,4.24,21,175,8.333333333333334,10952
7,10,10,5.66,13,373,28.692307692307693,11561
7,11,11,7.07,11,79,7.181818181818182,11857
7,12,12,8.49,17,376,22.11764705882353,11368
7,13,13,9.9,13,350,26.923076923076923,11212
7,14,14,11.31,8,98,12.25,11682
7,15,15,12.73,14,202,14.428571428571429,11612
7,16,16,14.14,16,228,14.25,11148
7,17,17,15.56,16,426,26.625,10707
7,18,18,16.97,11,136,12.363636363636363,12353
7,19,19,18.38,8,483,60.375,12337
7,20,20,19.8,22,626,28.454545454545453,11089
7,21,21,21.21,9,206,22.88888888888889,11031
7,22,22,22.63,15,254,16.933333333333334,11285
7,23,23,24.04,10,222,22.2,12314
7,24,24,25.46,10,549,54.9,11421
7,25,25,26.87,6,130,21.666666666666668,12400
7,26,26,28.28,9,199,22.11111111111111,12682
7,27,27,29.7,17,711,41.8235294117647,10386
7,28,28,31.11,10,286,28.6,12666
7,29,29,32.53,13,328,25.23076923076923,10547
7,30,30,33.94,8,192,24.0,12084
7,31,31,35.36,6,233,38.833333333333336,12126
7,32,32,36.77,10,260,26.0,11495
7,33,33,38.18,8,217,27.125,11444
7,34,34,39.6,7,290,41.42857142857143,11989
7,35,35,41.01,8,385,48.125,12384
7,36,36,42.43,9,270,30.0,12165
7,37,37,43.84,6,371,61.833333333333336,11795
7,38,38,45.25,14,452,32.285714285714285,12380
7,39,39,46.67,14,830,59.285714285714285,11793
7,40,40,48.08,6,210,35.0,11901
7,41,41,49.5,18,1000,55.55555555555556,11161
7,42,42,50.91,12,480,40.0,12296
7,43,43,52.33,11,407,37.0,12405
7,44,44,53.74,11,556,50.54545454545455,11480
7,45,45,55.15,7,408,58.285714285714285,12133
7,46,46,56.57,11,467,42.45454545454545,12124
7,47,47,57.98,8,623,77.875,13715
7,48,48,59.4,11,469,42.63636363636363,12082
7,49,49,60.81,9,495,55.0,12126
7,50,50,62.23,11,537,48.81818181818182,12276
7,51,51,63.64,7,379,54.142857142857146,11928
7,52,52,65.05,2,92,46.0,13040
7,53,53,66.47,10,678,67.8,11773
7,54,54,67.88,12,613,51.083333333333336,12314
7,55,55,69.3,11,852,77.45454545454545,11681
7,56,56,70.71,6,793,132.16666666666666,13314
7,57,57,72.12,9,657,73.0,11952
7,58,58,73.54,10,520,52.0,12736
7,59,59,74.95,8,454,56.75,12440
7,60,60,76.37,7,378,54.0,11931
7,61,61,77.78,9,530,58.888888888888886,12212
7,62,62,79.2,3,393,131.0,12263
7,63,63,80.61,5,285,57.0,13262
7,64,64,82.02,5,550,110.0,13231
