patch-size,x-offset,y-offset,distance,tally,step_sum,avg,total_steps
2,25,25,33.94,11,5186,471.45454545454544,116194
2,26,26,35.36,13,11739,903.0,113285
2,27,27,36.77,16,19269,1204.3125,115108
2,28,28,38.18,14,8004,571.7142857142857,113154
2,29,29,39.6,19,13048,686.7368421052631,100930
2,30,30,41.01,15,10450,696.6666666666666,107198
2,31,31,42.43,10,7952,795.2,117269
2,32,32,43.84,10,10307,1030.7,128334
2,33,33,45.25,14,14819,1058.5,117805
2,34,34,46.67,9,10463,1162.5555555555557,118068
2,35,35,48.08,14,13971,997.9285714285714,100483
2,36,36,49.5,4,6091,1522.75,117829
2,37,37,50.91,10,15212,1521.2,125037
2,38,38,52.33,7,3439,491.2857142857143,107169
2,39,39,53.74,2,1673,836.5,120232
2,40,40,55.15,6,6247,1041.1666666666667,121374
2,41,41,56.57,5,6923,1384.6,106497
2,42,42,57.98,6,5373,895.5,106244
2,43,43,59.4,3,2700,900.0,122254
2,44,44,60.81,10,8228,822.8,113719
2,45,45,62.23,4,3563,890.75,114241
2,46,46,63.64,7,4513,644.7142857142857,113704
2,47,47,65.05,6,4475,745.8333333333334,114289
2,48,48,66.47,9,13401,1489.0,129586
2,49,49,67.88,2,2542,1271.0,126405
2,50,50,69.3,5,2989,597.8,118654
2,51,51,70.71,6,4746,791.0,115617
2,52,52,72.12,6,7472,1245.3333333333333,131600
2,53,53,73.54,6,4061,676.8333333333334,123455
2,54,54,74.95,13,11047,849.7692307692307,130616
2,55,55,76.37,6,9379,1563.1666666666667,122353
2,56,56,77.78,0,0,0.0,114569
2,57,57,79.2,4,2397,599.25,106750
2,58,58,80.61,3,2844,948.0,126707
2,59,59,82.02,2,4585,2292.5,132118
2,60,60,83.44,4,5386,1346.5,122661
2,61,61,84.85,7,10783,1540.4285714285713,118404
2,62,62,86.27,4,4587,1146.75,125124
2,63,63,87.68,1,1732,1732.0,118347
2,64,64,89.1,3,4414,1471.3333333333333,130197
2,65,65,90.51,2,1786,893.0,126559
2,66,66,91.92,1,784,784.0,130111
2,67,67,93.34,5,6412,1282.4,128126
2,68,68,94.75,4,3894,973.5,110201
2,69,69,96.17,3,5218,1739.3333333333333,136820
2,70,70,97.58,2,1383,691.5,107021
2,71,71,98.99,2,3040,1520.0,130505
2,72,72,100.41,1,946,946.0,124669
2,73,73,101.82,0,0,0.0,127330
2,74,74,103.24,1,1322,1322.0,114105
2,75,75,104.65,2,3125,1562.5,123712
2,76,76,106.07,2,2377,1188.5,118391
2,77,77,107.48,1,847,847.0,124127
2,78,78,108.89,1,581,581.0,119921
2,79,79,110.31,3,2935,978.3333333333334,125711
2,80,80,111.72,0,0,0.0,118863
2,81,81,113.14,1,1006,1006.0,130504
2,82,82,114.55,0,0,0.0,120780
2,83,83,115.97,2,1715,857.5,133427
2,84,84,117.38,0,0,0.0,109001
2,85,85,118.79,0,0,0.0,134715
2,86,86,120.21,1,626,626.0,118703
2,87,87,121.62,1,1093,1093.0,120332
2,88,88,123.04,0,0,0.0,134690
2,89,89,124.45,1,3158,3158.0,127272
2,90,90,125.87,0,0,0.0,133502
2,91,91,127.28,1,1104,1104.0,135459
2,92,92,128.69,0,0,0.0,124524
2,93,93,130.11,0,0,0.0,130152
2,94,94,131.52,0,0,0.0,129020
2,95,95,132.94,0,0,0.0,122060
2,96,96,134.35,0,0,0.0,124308
2,97,97,135.76,0,0,0.0,125224
2,98,98,137.18,0,0,0.0,129422
2,99,99,138.59,0,0,0.0,106952
3,4,4,2.83,47,12697,270.1489361702128,63558
3,5,5,4.24,41,12447,303.5853658536585,82999
3,6,6,5.66,45,6857,152.37777777777777,72794
3,7,7,7.07,41,12411,302.7073170731707,70479
3,8,8,8.49,34,6852,201.52941176470588,77778
3,9,9,9.9,38,11033,290.3421052631579,72642
3,10,10,11.31,32,9666,302.0625,88421
3,11,11,12.73,27,6957,257.6666666666667,77507
3,12,12,14.14,33,7266,220.1818181818182,73915
3,13,13,15.56,29,15396,530.8965517241379,96004
3,14,14,16.97,25,18057,722.28,99890
3,15,15,18.38,25,13239,529.56,90897
3,16,16,19.8,23,11866,515.9130434782609,99044
3,17,17,21.21,23,9841,427.8695652173913,88056
3,18,18,22.63,22,5932,269.6363636363636,90428
3,19,19,24.04,21,19539,930.4285714285714,115859
3,20,20,25.46,22,10596,481.6363636363636,97549
3,21,21,26.87,23,11575,503.2608695652174,88027
3,22,22,28.28,20,13810,690.5,109615
3,23,23,29.7,11,5963,542.0909090909091,92005
3,24,24,31.11,15,10763,717.5333333333333,105902
3,25,25,32.53,17,7905,465.0,105233
3,26,26,33.94,26,17809,684.9615384615385,98351
3,27,27,35.36,20,20085,1004.25,113244
3,28,28,36.77,11,4393,399.3636363636364,106810
3,29,29,38.18,18,16056,892.0,113139
3,30,30,39.6,9,8547,949.6666666666666,116880
3,31,31,41.01,11,8454,768.5454545454545,121266
3,32,32,42.43,13,7305,561.9230769230769,92726
3,33,33,43.84,8,6442,805.25,113161
3,34,34,45.25,14,8854,632.4285714285714,93496
3,35,35,46.67,9,9319,1035.4444444444443,108061
3,36,36,48.08,12,12401,1033.4166666666667,116469
3,37,37,49.5,9,5359,595.4444444444445,108290
3,38,38,50.91,11,5696,517.8181818181819,105970
3,39,39,52.33,12,6155,512.9166666666666,114219
3,40,40,53.74,13,10655,819.6153846153846,114223
3,41,41,55.15,5,6082,1216.4,123653
3,42,42,56.57,13,8755,673.4615384615385,111499
3,43,43,57.98,13,8243,634.0769230769231,126390
3,44,44,59.4,7,4829,689.8571428571429,111270
3,45,45,60.81,13,13861,1066.2307692307693,111882
3,46,46,62.23,10,7287,728.7,118366
3,47,47,63.64,9,13892,1543.5555555555557,120210
3,48,48,65.05,3,1947,649.0,119107
3,49,49,66.47,9,7058,784.2222222222222,116773
3,50,50,67.88,8,11091,1386.375,116058
3,51,51,69.3,4,5664,1416.0,111561
3,52,52,70.71,9,8417,935.2222222222222,131857
3,53,53,72.12,7,7713,1101.857142857143,123114
3,54,54,73.54,13,9719,747.6153846153846,128652
3,55,55,74.95,8,6119,764.875,125459
3,56,56,76.37,1,347,347.0,125369
3,57,57,77.78,2,2416,1208.0,108892
3,58,58,79.2,4,5036,1259.0,104923
3,59,59,80.61,5,6004,1200.8,126480
3,60,60,82.02,3,4808,1602.6666666666667,137697
3,61,61,83.44,4,7387,1846.75,125279
3,62,62,84.85,5,7883,1576.6,133659
3,63,63,86.27,5,5466,1093.2,112093
3,64,64,87.68,3,3859,1286.3333333333333,120398
3,65,65,89.1,7,10053,1436.142857142857,119333
