patch-size,x-offset,y-offset,distance,tally,step_sum,avg,total_steps
4,23,23,28.28,14,4577,326.92857142857144,48284
4,24,24,29.7,17,3006,176.8235294117647,42753
4,25,25,31.11,11,2316,210.54545454545453,42665
4,26,26,32.53,21,5817,277.0,37880
4,27,27,33.94,10,4357,435.7,42528
4,28,28,35.36,10,2611,261.1,46782
4,29,29,36.77,12,2730,227.5,39872
4,30,30,38.18,14,5560,397.14285714285717,50006
4,31,31,39.6,11,3525,320.45454545454544,42018
4,32,32,41.01,9,3076,341.77777777777777,40888
4,33,33,42.43,9,3901,433.44444444444446,42920
4,34,34,43.84,11,4271,388.27272727272725,47555
4,35,35,45.25,8,2305,288.125,46916
4,36,36,46.67,13,3813,293.3076923076923,47642
4,37,37,48.08,7,2150,307.14285714285717,47472
4,38,38,49.5,7,1536,219.42857142857142,47145
4,39,39,50.91,11,3689,335.3636363636364,47758
4,40,40,52.33,6,3302,550.3333333333334,40416
4,41,41,53.74,9,3579,397.6666666666667,41571
4,42,42,55.15,10,4011,401.1,42552
4,43,43,56.57,1,250,250.0,49047
4,44,44,57.98,3,1221,407.0,49760
4,45,45,59.4,10,3573,357.3,50113
4,46,46,60.81,7,3167,452.42857142857144,47798
4,47,47,62.23,13,4869,374.53846153846155,45359
4,48,48,63.64,7,4515,645.0,50051
4,49,49,65.05,2,380,190.0,50693
4,50,50,66.47,2,1038,519.0,48937
4,51,51,67.88,4,1800,450.0,47294
4,52,52,69.3,7,2329,332.7142857142857,43335
4,53,53,70.71,5,2897,579.4,47423
4,54,54,72.12,2,1566,783.0,48930
4,55,55,73.54,8,5662,707.75,50196
4,56,56,74.95,8,4190,523.75,52565
4,57,57,76.37,2,530,265.0,50003
4,58,58,77.78,5,2426,485.2,49183
4,59,59,79.2,7,4537,648.1428571428571,51371
4,60,60,80.61,3,1016,338.6666666666667,52327
4,61,61,82.02,6,2317,386.1666666666667,54568
4,62,62,83.44,3,1373,457.6666666666667,46979
4,63,63,84.85,2,509,254.5,53225
4,64,64,86.27,4,1864,466.0,54729
4,65,65,87.68,3,1775,591.6666666666666,49437
4,66,66,89.1,2,840,420.0,50657
4,67,67,90.51,2,651,325.5,47732
4,68,68,91.92,3,865,288.3333333333333,46070
4,69,69,93.34,2,549,274.5,59846
4,70,70,94.75,1,548,548.0,45699
4,71,71,96.17,3,1196,398.6666666666667,50679
4,72,72,97.58,7,2500,357.14285714285717,45350
4,73,73,98.99,2,565,282.5,49977
4,74,74,100.41,4,2566,641.5,51886
4,75,75,101.82,1,204,204.0,49807
4,76,76,103.24,3,778,259.3333333333333,49172
4,77,77,104.65,1,667,667.0,52575
4,78,78,106.07,6,3574,595.6666666666666,53105
4,79,79,107.48,2,796,398.0,52222
4,80,80,108.89,1,636,636.0,53403
4,81,81,110.31,3,1097,365.6666666666667,49956
4,82,82,111.72,1,745,745.0,47996
4,83,83,113.14,1,872,872.0,49177
4,84,84,114.55,2,1845,922.5,51529
4,85,85,115.97,0,0,0.0,54740
4,86,86,117.38,0,0,0.0,46592
4,87,87,118.79,1,465,465.0,52522
4,88,88,120.21,0,0,0.0,53940
4,89,89,121.62,0,0,0.0,51182
4,90,90,123.04,0,0,0.0,51021
4,91,91,124.45,1,881,881.0,50254
4,92,92,125.87,1,1307,1307.0,51079
4,93,93,127.28,1,626,626.0,48215
4,94,94,128.69,2,1466,733.0,50699
4,95,95,130.11,0,0,0.0,53715
4,96,96,131.52,0,0,0.0,50919
4,97,97,132.94,0,0,0.0,55532
4,98,98,134.35,0,0,0.0,53841
4,99,99,135.76,1,353,353.0,45027
5,6,6,2.83,41,3419,83.39024390243902,28200
5,7,7,4.24,37,4290,115.94594594594595,30486
5,8,8,5.66,36,4082,113.38888888888889,37141
5,9,9,7.07,33,5514,167.0909090909091,33663
5,10,10,8.49,26,2987,114.88461538461539,36787
5,11,11,9.9,32,3323,103.84375,37299
5,12,12,11.31,24,3257,135.70833333333334,37551
5,13,13,12.73,22,1353,61.5,38169
5,14,14,14.14,24,3946,164.41666666666666,39074
5,15,15,15.56,22,2515,114.31818181818181,33642
5,16,16,16.97,18,1616,89.77777777777777,37511
5,17,17,18.38,16,1867,116.6875,35550
5,18,18,19.8,24,3888,162.0,39434
5,19,19,21.21,23,3297,143.34782608695653,41876
5,20,20,22.63,20,4232,211.6,46858
5,21,21,24.04,25,4896,195.84,39053
5,22,22,25.46,22,5683,258.3181818181818,37913
5,23,23,26.87,19,5244,276.0,40763
5,24,24,28.28,13,2430,186.92307692307693,44261
5,25,25,29.7,17,3491,205.35294117647058,48104
5,26,26,31.11,17,4754,279.6470588235294,41154
5,27,27,32.53,20,7222,361.1,42404
5,28,28,33.94,13,3799,292.2307692307692,43365
5,29,29,35.36,21,8085,385.0,45780
5,30,30,36.77,15,5592,372.8,45170
5,31,31,38.18,15,4421,294.73333333333335,45149
5,32,32,39.6,8,2342,292.75,45300
5,33,33,41.01,9,3559,395.44444444444446,50534
5,34,34,42.43,13,5288,406.7692307692308,43680
5,35,35,43.84,13,5571,428.53846153846155,47410
5,36,36,45.25,6,2429,404.8333333333333,48876
5,37,37,46.67,12,3359,279.9166666666667,49716
5,38,38,48.08,12,7018,584.8333333333334,49620
5,39,39,49.5,8,2742,342.75,45191
5,40,40,50.91,6,2177,362.8333333333333,49033
5,41,41,52.33,16,7512,469.5,47393
5,42,42,53.74,10,3668,366.8,46821
5,43,43,55.15,17,7239,425.8235294117647,50022
5,44,44,56.57,9,2509,278.77777777777777,46116
5,45,45,57.98,8,3073,384.125,45457
5,46,46,59.4,5,1473,294.6,46078
5,47,47,60.81,3,828,276.0,48782
5,48,48,62.23,9,3953,439.22222222222223,51151
5,49,49,63.64,8,2853,356.625,53014
5,50,50,65.05,5,2595,519.0,45189
5,51,51,66.47,2,416,208.0,50259
5,52,52,67.88,9,3451,383.44444444444446,48014
5,53,53,69.3,9,2351,261.22222222222223,50358
5,54,54,70.71,4,1573,393.25,45234
5,55,55,72.12,5,1393,278.6,46803
5,56,56,73.54,2,719,359.5,51858
5,57,57,74.95,3,1587,529.0,48742
5,58,58,76.37,6,2978,496.3333333333333,51078
5,59,59,77.78,3,1495,498.3333333333333,49617
5,60,60,79.2,2,1065,532.5,51758
5,61,61,80.61,4,771,192.75,48865
5,62,62,82.02,5,2249,449.8,48633
5,63,63,83.44,3,1465,488.3333333333333,43258
5,64,64,84.85,5,1920,384.0,50319
5,65,65,86.27,7,1706,243.71428571428572,50983
5,66,66,87.68,3,923,307.6666666666667,51723
5,67,67,89.1,5,2291,458.2,58433
5,68,68,90.51,2,428,214.0,53433
5,69,69,91.92,4,1473,368.25,52206
5,70,70,93.34,4,2145,536.25,52086
5,71,71,94.75,5,2834,566.8,50939
5,72,72,96.17,3,1136,378.6666666666667,55872
5,73,73,97.58,5,2667,533.4,51244
5,74,74,98.99,2,1347,673.5,52476
5,75,75,100.41,4,2076,519.0,51403
5,76,76,101.82,2,1425,712.5,51421
5,77,77,103.24,4,3198,799.5,51484
5,78,78,104.65,3,971,323.6666666666667,48916
5,79,79,106.07,7,3443,491.85714285714283,50431
5,80,80,107.48,2,600,300.0,46927
5,81,81,108.89,1,154,154.0,45927
5,82,82,110.31,3,684,228.0,52853
5,83,83,111.72,0,0,0.0,56704
5,84,84,113.14,2,577,288.5,53683
5,85,85,114.55,2,974,487.0,45136
5,86,86,115.97,0,0,0.0,54057
5,87,87,117.38,0,0,0.0,49566
5,88,88,118.79,2,1470,735.0,55537
5,89,89,120.21,0,0,0.0,52362
5,90,90,121.62,0,0,0.0,47341
5,91,91,123.04,0,0,0.0,47686
5,92,92,124.45,0,0,0.0,44158
5,93,93,125.87,1,401,401.0,50633
5,94,94,127.28,0,0,0.0,51416
5,95,95,128.69,2,956,478.0,42534
5,96,96,130.11,0,0,0.0,48179
5,97,97,131.52,0,0,0.0,52602
5,98,98,132.94,1,209,209.0,50423
5,99,99,134.35,0,0,0.0,45565
6,7,7,2.83,45,4667,103.71111111111111,27405
6,8,8,4.24,40,3240,81.0,28657
6,9,9,5.66,33,3693,111.9090909090909,33580
6,10,10,7.07,43,6840,159.06976744186048,32403
6,11,11,8.49,43,6012,139.8139534883721,29219
6,12,12,9.9,34,6553,192.73529411764707,35625
6,13,13,11.31,27,2330,86.29629629629629,32090
6,14,14,12.73,22,4775,217.04545454545453,36377
6,15,15,14.14,28,6188,221.0,39011
6,16,16,15.56,19,6898,363.05263157894734,43407
6,17,17,16.97,24,3360,140.0,39256
6,18,18,18.38,25,5235,209.4,40182
6,19,19,19.8,26,5605,215.57692307692307,38759
6,20,20,21.21,20,3785,189.25,40790
6,21,21,22.63,27,6287,232.85185185185185,38889
6,22,22,24.04,15,4087,272.46666666666664,42925
6,23,23,25.46,14,3159,225.64285714285714,47608
6,24,24,26.87,14,3022,215.85714285714286,39280
6,25,25,28.28,18,3876,215.33333333333334,38448
6,26,26,29.7,19,4752,250.10526315789474,45853
6,27,27,31.11,18,6069,337.1666666666667,43536
6,28,28,32.53,17,4273,251.35294117647058,39135
6,29,29,33.94,14,4608,329.14285714285717,45532
6,30,30,35.36,8,1977,247.125,42845
6,31,31,36.77,19,7109,374.1578947368421,51778
6,32,32,38.18,9,4225,469.44444444444446,40711
6,33,33,39.6,13,4602,354.0,52707
6,34,34,41.01,19,7926,417.1578947368421,42776
6,35,35,42.43,10,3335,333.5,46731
6,36,36,43.84,8,3978,497.25,48324
6,37,37,45.25,15,5429,361.93333333333334,53011
6,38,38,46.67,9,2267,251.88888888888889,41800
6,39,39,48.08,13,2258,173.69230769230768,47638
6,40,40,49.5,13,5010,385.38461538461536,43983
6,41,41,50.91,8,3394,424.25,45602
6,42,42,52.33,14,3404,243.14285714285714,48615
6,43,43,53.74,7,2628,375.42857142857144,45999
6,44,44,55.15,12,3152,262.6666666666667,49325
6,45,45,56.57,11,5070,460.90909090909093,48650
6,46,46,57.98,8,4442,555.25,48099
6,47,47,59.4,10,3942,394.2,46407
6,48,48,60.81,10,4231,423.1,45348
6,49,49,62.23,6,2328,388.0,47666
6,50,50,63.64,9,4320,480.0,43526
6,51,51,65.05,8,2729,341.125,47971
6,52,52,66.47,5,1261,252.2,44463
6,53,53,67.88,5,1475,295.0,46058
6,54,54,69.3,9,3436,381.77777777777777,49759
6,55,55,70.71,12,4725,393.75,52265
6,56,56,72.12,7,3513,501.85714285714283,48190
6,57,57,73.54,11,4991,453.72727272727275,54941
6,58,58,74.95,8,3934,491.75,49359
6,59,59,76.37,4,1550,387.5,49040
6,60,60,77.78,5,3737,747.4,52357
6,61,61,79.2,5,1350,270.0,49255
6,62,62,80.61,3,599,199.66666666666666,50413
6,63,63,82.02,4,2768,692.0,51167
6,64,64,83.44,4,1356,339.0,47612
6,65,65,84.85,5,2292,458.4,47907
6,66,66,86.27,3,2231,743.6666666666666,51837
6,67,67,87.68,6,2724,454.0,46418
6,68,68,89.1,5,2419,483.8,48604
6,69,69,90.51,4,2555,638.75,49977
6,70,70,91.92,6,2618,436.3333333333333,50454
6,71,71,93.34,2,573,286.5,53028
6,72,72,94.75,5,1810,362.0,51601
6,73,73,96.17,0,0,0.0,49865
6,74,74,97.58,3,2200,733.3333333333334,47938
6,75,75,98.99,3,1228,409.3333333333333,52250
6,76,76,100.41,7,6906,986.5714285714286,52535
6,77,77,101.82,3,1706,568.6666666666666,55373
6,78,78,103.24,3,912,304.0,53111
6,79,79,104.65,2,813,406.5,45865
6,80,80,106.07,5,3550,710.0,50596
6,81,81,107.48,3,1462,487.3333333333333,49175
6,82,82,108.89,1,202,202.0,44504
6,83,83,110.31,1,859,859.0,50530
6,84,84,111.72,3,1990,663.3333333333334,52229
6,85,85,113.14,3,3464,1154.6666666666667,52571
6,86,86,114.55,3,1224,408.0,48277
6,87,87,115.97,2,592,296.0,42280
6,88,88,117.38,1,273,273.0,48800
6,89,89,118.79,2,1688,844.0,48657
6,90,90,120.21,1,451,451.0,50940
6,91,91,121.62,0,0,0.0,54880
6,92,92,123.04,3,2260,753.3333333333334,60113
6,93,93,124.45,2,649,324.5,58469
6,94,94,125.87,1,738,738.0,53534
6,95,95,127.28,2,548,274.0,46418
6,96,96,128.69,1,469,469.0,42919
6,97,97,130.11,0,0,0.0,45471
6,98,98,131.52,1,292,292.0,53011
6,99,99,132.94,1,613,613.0,50585
7,8,8,2.83,43,4377,101.79069767441861,28941
7,9,9,4.24,39,4190,107.43589743589743,30174
7,10,10,5.66,43,7033,163.5581395348837,33829
7,11,11,7.07,38,6174,162.47368421052633,36151
7,12,12,8.49,28,6526,233.07142857142858,41712
7,13,13,9.9,34,3176,93.41176470588235,36466
7,14,14,11.31,35,6316,180.45714285714286,36102
7,15,15,12.73,29,5006,172.6206896551724,36805
7,16,16,14.14,31,3793,122.35483870967742,33042
7,17,17,15.56,23,5162,224.43478260869566,42306
7,18,18,16.97,21,2221,105.76190476190476,34538
7,19,19,18.38,13,3421,263.15384615384613,42493
7,20,20,19.8,26,4508,173.3846153846154,39029
7,21,21,21.21,27,4569,169.22222222222223,37197
7,22,22,22.63,22,5475,248.86363636363637,41820
7,23,23,24.04,19,2863,150.68421052631578,35600
7,24,24,25.46,16,2522,157.625,40470
7,25,25,26.87,19,3862,203.26315789473685,38508
7,26,26,28.28,24,5175,215.625,44453
7,27,27,29.7,26,5390,207.30769230769232,37977
7,28,28,31.11,19,4561,240.05263157894737,42156
7,29,29,32.53,18,3278,182.11111111111111,46325
7,30,30,33.94,20,8134,406.7,41447
7,31,31,35.36,16,3799,237.4375,45282
7,32,32,36.77,14,3506,250.42857142857142,41491
7,33,33,38.18,11,2803,254.8181818181818,52538
7,34,34,39.6,15,4621,308.06666666666666,44873
7,35,35,41.01,6,1079,179.83333333333334,44381
7,36,36,42.43,14,4024,287.42857142857144,42495
7,37,37,43.84,15,5010,334.0,48325
7,38,38,45.25,11,3879,352.6363636363636,45253
7,39,39,46.67,14,3195,228.21428571428572,44634
