patch-size,x-offset,y-offset,distance,tally,step_sum,avg,total_steps
1.0,98.0,98.0,138.59,0.0,0.0,0.0,718676.0
1.0,99.0,99.0,140.01,0.0,0.0,0.0,695347.0
2.0,3.0,3.0,2.83,75.0,38644.0,515.2533333333333,185779.0
2.0,4.0,4.0,4.24,60.0,42959.0,715.9833333333333,314340.0
2.0,5.0,5.0,5.66,49.0,68971.0,1407.5714285714287,400050.0
2.0,6.0,6.0,7.07,52.0,63900.0,1228.8461538461538,344493.0
2.0,7.0,7.0,8.49,43.0,46154.0,1073.3488372093022,401753.0
2.0,8.0,8.0,9.9,49.0,44794.0,914.1632653061224,381430.0
2.0,9.0,9.0,11.31,50.0,59072.0,1181.44,368937.0
2.0,10.0,10.0,12.73,42.0,105934.0,2522.2380952380954,505609.0
2.0,11.0,11.0,14.14,41.0,64393.0,1570.560975609756,463431.0
2.0,12.0,12.0,15.56,34.0,66370.0,1952.0588235294117,517856.0
2.0,13.0,13.0,16.97,32.0,55219.0,1725.59375,465145.0
2.0,14.0,14.0,18.38,26.0,57540.0,2213.076923076923,539590.0
2.0,15.0,15.0,19.8,34.0,75116.0,2209.294117647059,510991.0
2.0,16.0,16.0,21.21,29.0,69558.0,2398.551724137931,524889.0
2.0,17.0,17.0,22.63,38.0,95716.0,2518.842105263158,501614.0
2.0,18.0,18.0,24.04,31.0,64705.0,2087.2580645161293,534521.0
2.0,19.0,19.0,25.46,28.0,81476.0,2909.8571428571427,541714.0
2.0,20.0,20.0,26.87,29.0,89331.0,3080.3793103448274,523976.0
2.0,21.0,21.0,28.28,20.0,61254.0,3062.7,607174.0
2.0,22.0,22.0,29.7,32.0,83558.0,2611.1875,514735.0
2.0,23.0,23.0,31.11,24.0,97199.0,4049.9583333333335,631067.0
2.0,24.0,24.0,32.53,19.0,60351.0,3176.3684210526317,593968.0
2.0,25.0,25.0,33.94,15.0,45565.0,3037.6666666666665,581864.0
2.0,26.0,26.0,35.36,18.0,53688.0,2982.6666666666665,564908.0
2.0,27.0,27.0,36.77,22.0,60646.0,2756.6363636363635,615380.0
2.0,28.0,28.0,38.18,14.0,49096.0,3506.8571428571427,606804.0
2.0,29.0,29.0,39.6,19.0,60062.0,3161.157894736842,637341.0
2.0,30.0,30.0,41.01,15.0,54928.0,3661.866666666667,591563.0
2.0,31.0,31.0,42.43,20.0,61742.0,3087.1,603272.0
2.0,32.0,32.0,43.84,16.0,33816.0,2113.5,581624.0
2.0,33.0,33.0,45.25,13.0,59017.0,4539.7692307692305,614928.0
2.0,34.0,34.0,46.67,21.0,82351.0,3921.4761904761904,614512.0
2.0,35.0,35.0,48.08,15.0,69688.0,4645.866666666667,644465.0
2.0,36.0,36.0,49.5,15.0,67878.0,4525.2,640029.0
2.0,37.0,37.0,50.91,11.0,41146.0,3740.5454545454545,672079.0
2.0,38.0,38.0,52.33,10.0,37096.0,3709.6,659240.0
2.0,39.0,39.0,53.74,10.0,27096.0,2709.6,643312.0
2.0,40.0,40.0,55.15,10.0,49489.0,4948.9,632447.0
2.0,41.0,41.0,56.57,15.0,70565.0,4704.333333333333,658516.0
2.0,42.0,42.0,57.98,6.0,31524.0,5254.0,719703.0
2.0,43.0,43.0,59.4,4.0,9224.0,2306.0,627154.0
2.0,44.0,44.0,60.81,10.0,45424.0,4542.4,664506.0
2.0,45.0,45.0,62.23,13.0,54644.0,4203.384615384615,604835.0
2.0,46.0,46.0,63.64,8.0,32080.0,4010.0,643346.0
2.0,47.0,47.0,65.05,5.0,17416.0,3483.2,657353.0
2.0,48.0,48.0,66.47,6.0,32013.0,5335.5,650767.0
2.0,49.0,49.0,67.88,7.0,39873.0,5696.142857142857,694256.0
2.0,50.0,50.0,69.3,10.0,52295.0,5229.5,694162.0
2.0,51.0,51.0,70.71,5.0,24091.0,4818.2,631327.0
2.0,52.0,52.0,72.12,7.0,36563.0,5223.285714285715,667115.0
2.0,53.0,53.0,73.54,11.0,46406.0,4218.727272727273,698097.0
2.0,54.0,54.0,74.95,7.0,30475.0,4353.571428571428,630908.0
2.0,55.0,55.0,76.37,8.0,23983.0,2997.875,667920.0
2.0,56.0,56.0,77.78,10.0,44842.0,4484.2,657819.0
2.0,57.0,57.0,79.2,5.0,21405.0,4281.0,682993.0
2.0,58.0,58.0,80.61,3.0,17224.0,5741.333333333333,794174.0
2.0,59.0,59.0,82.02,5.0,21786.0,4357.2,654242.0
2.0,60.0,60.0,83.44,2.0,12428.0,6214.0,695056.0
2.0,61.0,61.0,84.85,5.0,25567.0,5113.4,737473.0
2.0,62.0,62.0,86.27,0.0,0.0,0.0,647458.0
2.0,63.0,63.0,87.68,5.0,29686.0,5937.2,679601.0
2.0,64.0,64.0,89.1,3.0,17303.0,5767.666666666667,704826.0
2.0,65.0,65.0,90.51,2.0,13572.0,6786.0,720739.0
2.0,66.0,66.0,91.92,2.0,10257.0,5128.5,692629.0
2.0,67.0,67.0,93.34,2.0,11457.0,5728.5,668292.0
2.0,68.0,68.0,94.75,5.0,23484.0,4696.8,683805.0
2.0,69.0,69.0,96.17,1.0,3577.0,3577.0,685423.0
2.0,70.0,70.0,97.58,6.0,29679.0,4946.5,681038.0
2.0,71.0,71.0,98.99,2.0,8168.0,4084.0,693646.0
2.0,72.0,72.0,100.41,3.0,10333.0,3444.3333333333335,664780.0
2.0,73.0,73.0,101.82,2.0,12380.0,6190.0,726572.0
2.0,74.0,74.0,103.24,5.0,30858.0,6171.6,605408.0
2.0,75.0,75.0,104.65,4.0,20498.0,5124.5,696182.0
2.0,76.0,76.0,106.07,4.0,22209.0,5552.25,668984.0
2.0,77.0,77.0,107.48,1.0,9617.0,9617.0,662811.0
2.0,78.0,78.0,108.89,2.0,19244.0,9622.0,642499.0
2.0,79.0,79.0,110.31,3.0,17074.0,5691.333333333333,698357.0
2.0,80.0,80.0,111.72,1.0,1640.0,1640.0,688888.0
2.0,81.0,81.0,113.14,0.0,0.0,0.0,752719.0
2.0,82.0,82.0,114.55,0.0,0.0,0.0,631544.0
2.0,83.0,83.0,115.97,3.0,19796.0,6598.666666666667,687950.0
2.0,84.0,84.0,117.38,1.0,5179.0,5179.0,684981.0
2.0,85.0,85.0,118.79,1.0,5436.0,5436.0,716734.0
2.0,86.0,86.0,120.21,1.0,7948.0,7948.0,699153.0
2.0,87.0,87.0,121.62,0.0,0.0,0.0,687791.0
2.0,88.0,88.0,123.04,1.0,9013.0,9013.0,694441.0
2.0,89.0,89.0,124.45,0.0,0.0,0.0,709817.0
2.0,90.0,90.0,125.87,1.0,5031.0,5031.0,736741.0
2.0,91.0,91.0,127.28,0.0,0.0,0.0,710146.0
2.0,92.0,92.0,128.69,0.0,0.0,0.0,680917.0
2.0,93.0,93.0,130.11,1.0,3147.0,3147.0,713032.0
2.0,94.0,94.0,131.52,3.0,16781.0,5593.666666666667,723206.0
2.0,95.0,95.0,132.94,0.0,0.0,0.0,653996.0
2.0,96.0,96.0,134.35,0.0,0.0,0.0,694310.0
2.0,97.0,97.0,135.76,0.0,0.0,0.0,715724.0
2.0,98.0,98.0,137.18,1.0,6998.0,6998.0,691458.0
2.0,99.0,99.0,138.59,0.0,0.0,0.0,728545.0
3.0,4.0,4.0,2.83,63.0,29034.0,460.85714285714283,261354.0
3.0,5.0,5.0,4.24,69.0,34848.0,505.04347826086956,254913.0
3.0,6.0,6.0,5.66,54.0,61550.0,1139.8148148148148,350965.0
3.0,7.0,7.0,7.07,57.0,30047.0,527.140350877193,314160.0
3.0,8.0,8.0,8.49,53.0,65248.0,1231.0943396226414,361684.0
3.0,9.0,9.0,9.9,49.0,74562.0,1521.6734693877552,408359.0
3.0,10.0,10.0,11.31,40.0,43011.0,1075.275,453668.0
3.0,11.0,11.0,12.73,39.0,60184.0,1543.179487179487,445151.0
3.0,12.0,12.0,14.14,40.0,58551.0,1463.775,433929.0
3.0,13.0,13.0,15.56,30.0,70109.0,2336.9666666666667,529882.0
3.0,14.0,14.0,16.97,38.0,73417.0,1932.0263157894738,473668.0
3.0,15.0,15.0,18.38,37.0,75070.0,2028.918918918919,504891.0
3.0,16.0,16.0,19.8,32.0,91888.0,2871.5,556789.0
3.0,17.0,17.0,21.21,32.0,70180.0,2193.125,528301.0
3.0,18.0,18.0,22.63,29.0,87471.0,3016.2413793103447,543402.0
3.0,19.0,19.0,24.04,42.0,139995.0,3333.214285714286,486285.0
3.0,20.0,20.0,25.46,31.0,87231.0,2813.9032258064517,608456.0
3.0,21.0,21.0,26.87,27.0,46548.0,1724.0,521514.0
3.0,22.0,22.0,28.28,29.0,70944.0,2446.344827586207,544331.0
3.0,23.0,23.0,29.7,18.0,58187.0,3232.6111111111113,656948.0
3.0,24.0,24.0,31.11,36.0,80385.0,2232.9166666666665,523515.0
3.0,25.0,25.0,32.53,38.0,100070.0,2633.4210526315787,456614.0
3.0,26.0,26.0,33.94,19.0,47617.0,2506.157894736842,542767.0
3.0,27.0,27.0,35.36,22.0,82730.0,3760.4545454545455,614959.0
3.0,28.0,28.0,36.77,22.0,85499.0,3886.318181818182,572185.0
3.0,29.0,29.0,38.18,26.0,69974.0,2691.3076923076924,591097.0
3.0,30.0,30.0,39.6,17.0,58911.0,3465.3529411764707,615816.0
3.0,31.0,31.0,41.01,16.0,47445.0,2965.3125,586630.0
3.0,32.0,32.0,42.43,22.0,72295.0,3286.1363636363635,621997.0
3.0,33.0,33.0,43.84,20.0,86240.0,4312.0,629967.0
3.0,34.0,34.0,45.25,12.0,38141.0,3178.4166666666665,625222.0
3.0,35.0,35.0,46.67,19.0,77286.0,4067.684210526316,625496.0
3.0,36.0,36.0,48.08,15.0,64048.0,4269.866666666667,670388.0
3.0,37.0,37.0,49.5,13.0,39832.0,3064.0,651033.0
3.0,38.0,38.0,50.91,10.0,44412.0,4441.2,670776.0
3.0,39.0,39.0,52.33,18.0,64596.0,3588.6666666666665,629493.0
3.0,40.0,40.0,53.74,22.0,107267.0,4875.772727272727,676977.0
3.0,41.0,41.0,55.15,10.0,29510.0,2951.0,645816.0
3.0,42.0,42.0,56.57,9.0,30347.0,3371.8888888888887,628419.0
3.0,43.0,43.0,57.98,11.0,43675.0,3970.4545454545455,654335.0
3.0,44.0,44.0,59.4,8.0,25883.0,3235.375,685576.0
3.0,45.0,45.0,60.81,9.0,48410.0,5378.888888888889,662228.0
3.0,46.0,46.0,62.23,13.0,78225.0,6017.307692307692,665797.0
3.0,47.0,47.0,63.64,11.0,56399.0,5127.181818181818,664418.0
3.0,48.0,48.0,65.05,4.0,18351.0,4587.75,653843.0
3.0,49.0,49.0,66.47,6.0,28001.0,4666.833333333333,624631.0
3.0,50.0,50.0,67.88,12.0,58195.0,4849.583333333333,655263.0
3.0,51.0,51.0,69.3,12.0,52486.0,4373.833333333333,686408.0
3.0,52.0,52.0,70.71,11.0,37778.0,3434.3636363636365,654321.0
3.0,53.0,53.0,72.12,12.0,68582.0,5715.166666666667,688840.0
3.0,54.0,54.0,73.54,11.0,61990.0,5635.454545454545,716468.0
3.0,55.0,55.0,74.95,3.0,23447.0,7815.666666666667,744341.0
3.0,56.0,56.0,76.37,3.0,12661.0,4220.333333333333,676494.0
3.0,57.0,57.0,77.78,10.0,42390.0,4239.0,689568.0
3.0,58.0,58.0,79.2,8.0,43339.0,5417.375,707043.0
3.0,59.0,59.0,80.61,7.0,42763.0,6109.0,707852.0
3.0,60.0,60.0,82.02,6.0,38847.0,6474.5,679516.0
3.0,61.0,61.0,83.44,4.0,19195.0,4798.75,701397.0
3.0,62.0,62.0,84.85,6.0,27941.0,4656.833333333333,707386.0
3.0,63.0,63.0,86.27,6.0,33096.0,5516.0,672183.0
3.0,64.0,64.0,87.68,4.0,27502.0,6875.5,706467.0
3.0,65.0,65.0,89.1,5.0,26541.0,5308.2,669212.0
3.0,66.0,66.0,90.51,2.0,10550.0,5275.0,695825.0
3.0,67.0,67.0,91.92,5.0,30273.0,6054.6,630717.0
3.0,68.0,68.0,93.34,4.0,22409.0,5602.25,687993.0
3.0,69.0,69.0,94.75,4.0,18259.0,4564.75,664679.0
3.0,70.0,70.0,96.17,3.0,17710.0,5903.333333333333,678271.0
3.0,71.0,71.0,97.58,1.0,4511.0,4511.0,699983.0
3.0,72.0,72.0,98.99,5.0,31865.0,6373.0,752086.0
3.0,73.0,73.0,100.41,3.0,18290.0,6096.666666666667,624571.0
3.0,74.0,74.0,101.82,2.0,16018.0,8009.0,720197.0
3.0,75.0,75.0,103.24,5.0,23348.0,4669.6,698662.0
3.0,76.0,76.0,104.65,4.0,23758.0,5939.5,670558.0
3.0,77.0,77.0,106.07,3.0,13052.0,4350.666666666667,692837.0
3.0,78.0,78.0,107.48,2.0,10387.0,5193.5,655959.0
3.0,79.0,79.0,108.89,1.0,8247.0,8247.0,664598.0
3.0,80.0,80.0,110.31,3.0,22469.0,7489.666666666667,696750.0
3.0,81.0,81.0,111.72,2.0,13372.0,6686.0,678749.0
3.0,82.0,82.0,113.14,3.0,15621.0,5207.0,730477.0
3.0,83.0,83.0,114.55,1.0,2167.0,2167.0,709978.0
3.0,84.0,84.0,115.97,1.0,5955.0,5955.0,669502.0
3.0,85.0,85.0,117.38,0.0,0.0,0.0,731244.0
